gameid,date,home,away,competition,name,odds,is_cashoutable
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 5.5,1.38,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 5.5,2.8,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 6.5,1.58,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 6.5,2.25,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 7.5,1.95,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 7.5,1.78,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 8.5,2.25,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 8.5,1.55,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Acima de 9.5,2.9,False
3002369743,2024-06-10T22:50:00Z,TB Rays,BAL Orioles,EUA - MLB,Abaixo de 9.5,1.35,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Acima de 6.5,1.42,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Abaixo de 6.5,2.65,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Acima de 7.5,1.7,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Abaixo de 7.5,2.05,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Acima de 8.5,1.95,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Abaixo de 8.5,1.75,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Acima de 9.5,2.45,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Abaixo de 9.5,1.48,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Acima de 10.5,2.95,False
3002369744,2024-06-10T23:40:00Z,MIN Twins,COL Rockies,EUA - MLB,Abaixo de 10.5,1.35,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Acima de 6.5,1.4,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Abaixo de 6.5,2.75,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Acima de 7.5,1.65,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Abaixo de 7.5,2.1,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Acima de 8.5,1.9,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Abaixo de 8.5,1.8,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Acima de 9.5,2.4,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Abaixo de 9.5,1.52,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Acima de 10.5,2.85,False
3002369747,2024-06-11T00:10:00Z,MIL Brewers,TOR Blue Jays,EUA - MLB,Abaixo de 10.5,1.38,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Acima de 6.5,1.38,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Abaixo de 6.5,2.85,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Acima de 7.5,1.62,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Abaixo de 7.5,2.15,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Acima de 8.5,1.85,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Abaixo de 8.5,1.85,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Acima de 9.5,2.25,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Abaixo de 9.5,1.55,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Acima de 10.5,2.65,False
3002369746,2024-06-11T00:10:00Z,KC Royals,NY Yankees,EUA - MLB,Abaixo de 10.5,1.42,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Acima de 4.5,1.25,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Abaixo de 4.5,3.5,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Acima de 5.5,1.5,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Abaixo de 5.5,2.4,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Acima de 6.5,1.72,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Abaixo de 6.5,2.0,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Acima de 7.5,2.15,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Abaixo de 7.5,1.62,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Acima de 8.5,2.6,False
3002369748,2024-06-11T01:40:00Z,SEA Mariners,CHI White Sox,EUA - MLB,Abaixo de 8.5,1.42,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Acima de 5.5,1.42,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Abaixo de 5.5,2.6,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Acima de 6.5,1.62,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Abaixo de 6.5,2.15,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Acima de 7.5,2.0,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Abaixo de 7.5,1.7,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Acima de 8.5,2.4,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Abaixo de 8.5,1.5,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Acima de 9.5,3.1,False
3002369749,2024-06-11T01:40:00Z,SD Padres,OAK Athletics,EUA - MLB,Abaixo de 9.5,1.32,False
3002369745,2024-06-11T01:45:00Z,SF Giants,HOU Astros,EUA - MLB,Acima de 5.5,1.3,False
3002369745,2024-06-11T01:45:00Z,SF Giants,HOU Astros,EUA - MLB,Abaixo de 5.5,3.25,False
3002369745,2024-06-11T01:45:00Z,SF Giants,HOU Astros,EUA - MLB,Acima de 6.5,1.45,False
3002369745,2024-06-11T01:45:00Z,SF Giants,HOU Astros,EUA - MLB,Abaixo de 6.5,2.6,False
