gameid,date,home,away,competition,name,odds,is_cashoutable
3002419216,2024-07-18T09:30:00Z,Kiwoon Heroes,KT Wiz,Coreia do Sul - KBO,Kiwoon Heroes,2.5,False
3002419216,2024-07-18T09:30:00Z,Kiwoon Heroes,KT Wiz,Coreia do Sul - KBO,Empate,8.75,False
3002419216,2024-07-18T09:30:00Z,Kiwoon Heroes,KT Wiz,Coreia do Sul - KBO,KT Wiz,1.55,False
3002419212,2024-07-18T09:30:00Z,LG Twins,SSG Landers,Coreia do Sul - KBO,LG Twins,1.9,False
3002419212,2024-07-18T09:30:00Z,LG Twins,SSG Landers,Coreia do Sul - KBO,Empate,9.0,False
3002419212,2024-07-18T09:30:00Z,LG Twins,SSG Landers,Coreia do Sul - KBO,SSG Landers,1.9,False
3002419213,2024-07-18T09:30:00Z,Lotte Giants,Doosan Bears,Coreia do Sul - KBO,Lotte Giants,2.0,False
3002419213,2024-07-18T09:30:00Z,Lotte Giants,Doosan Bears,Coreia do Sul - KBO,Empate,9.5,False
3002419213,2024-07-18T09:30:00Z,Lotte Giants,Doosan Bears,Coreia do Sul - KBO,Doosan Bears,1.8,False
3002419215,2024-07-18T09:30:00Z,KIA Tigers,Samsung Lions,Coreia do Sul - KBO,KIA Tigers,1.72,False
3002419215,2024-07-18T09:30:00Z,KIA Tigers,Samsung Lions,Coreia do Sul - KBO,Empate,8.75,False
3002419215,2024-07-18T09:30:00Z,KIA Tigers,Samsung Lions,Coreia do Sul - KBO,Samsung Lions,2.15,False
3002419214,2024-07-18T09:30:00Z,NC Dinos,Hanwha Eagles,Coreia do Sul - KBO,NC Dinos,2.05,False
3002419214,2024-07-18T09:30:00Z,NC Dinos,Hanwha Eagles,Coreia do Sul - KBO,Empate,9.25,False
3002419214,2024-07-18T09:30:00Z,NC Dinos,Hanwha Eagles,Coreia do Sul - KBO,Hanwha Eagles,1.78,False
